No,Project,Priority,Indikator,Phase/Delay,Platform,DAG ID,Assets,Database Name,Table Name,Layer Bucket,Dataset BQ,Config (.cfg),Parameter SP,Target Layer,Script/File,Script File,Tool Target GCP,Schedule/Cadence,Initial Landing,Initial Mart,DA Maping,ETL Conversion,Incremental,Internal Testing,PQA Test,BI Dev,Orchestration,Labeling Charging,Dataplex,Sign-off Document,Last Updated
80,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygmmr00188,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
81,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygsddt00720,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
82,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygsdq00010,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
83,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygsdq00094,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
84,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygsdr00039,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
85,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygsdr00059,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
86,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygsdr00263,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
87,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygf_ar_aging,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
88,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygf_ar_aging_nontradedetail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
89,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_sap_zpygf_ar_aging_servicessummary,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
90,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_integration_zpygf_ar_aging_unitsummary,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
91,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_integration_mappingunittype,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
92,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_integration_mb51,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
93,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_integration_mmbe,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
94,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_integration_zpygba_o00001,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
95,,P1,dragon_SAP,SSHOperator,Cloudera,dragon_SAP,,opr_ast_so2w_wh_dm,inv_integration_ZPYGMME00049A,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_SAP.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
6,dragon,P5,dragon_astrapay,,Cloudera,dragon_astrapay,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_astrapay.py,,Daily 00 23 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
96,,P5,dragon_astrapay,Dummy,Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,SKIP (Orchestration),Daily 00 23 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
97,,P5,dragon_astrapay,Sensor/External,Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,check_astranet_astrapay_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,Airflow (ExternalTaskSensor),Daily 00 23 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
98,,P5,dragon_astrapay,Sensor/External,Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,check_astranet_mappingso_target_upload_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,Airflow (ExternalTaskSensor),Daily 00 23 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
99,,P5,dragon_astrapay,Transform/SQL (Hive),Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,integration_astrapay_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,Spark SQL SQL,Daily 00 23 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
100,,P5,dragon_astrapay,Transform/SQL (Hive),Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,integration_mappingso_target_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,Spark SQL SQL,Daily 00 23 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
101,,P5,dragon_astrapay,Transform/SQL (Hive),Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,astrapay_transformation,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,Spark SQL SQL,Daily 00 23 * * *,Completed,Completed,Completed,Done,,Completed,,,Done,,,,2026-05-13
102,,P5,dragon_astrapay,Refresh Dataset,Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,PBI_Astrapay,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,Cloud Run Job,Daily 00 23 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
103,,P5,dragon_astrapay,Dummy,Cloudera,dragon_astrapay,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_astrapay.py,SKIP (Orchestration),Daily 00 23 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
7,dragon,P3,dragon_customerpersona_segmentation,,Cloudera,dragon_customerpersona_segmentation,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_customerpersona_segmentation.py,,—,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
104,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
105,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,check_hso_purifikasi,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
106,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,trigger_hso_customer_persona,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
107,,P3,dragon_customerpersona_segmentation,-,Cloudera,dragon_customerpersona_segmentation,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerpersona_segmentation.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
8,dragon,P1,dragon_customerprofilesales,,Cloudera,dragon_customerprofilesales,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_customerprofilesales.py,,Daily 30 0 * * *,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
108,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
109,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,zpygdo00004_ustk2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
110,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,check_spkheaders,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
111,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,check_spkdetails,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
112,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,check_masterdealer,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
113,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,1_customerprofilesales_ustk2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
114,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,1_customerprofilesales_pkb_temp,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
115,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,1_customerprofilesales_ro_temp,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
116,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,[dbt models final],,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
117,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,Grape Phase 1,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
118,,P1,dragon_customerprofilesales,-,Cloudera,dragon_customerprofilesales,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_customerprofilesales.py,-,Daily 30 0 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
9,dragon,P4,dragon_data_mekanik,,Cloudera,dragon_data_mekanik,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_data_mekanik.py,,Daily 00 21,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
119,,P4,dragon_data_mekanik,Dummy,Cloudera,dragon_data_mekanik,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_data_mekanik.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
120,,P4,dragon_data_mekanik,Trigger Fabric Job (Python),Cloudera,dragon_data_mekanik,,opr_ast_so2w_wh_dm,datamekanik,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_data_mekanik.py,Cloud Run Job (Fabric trigger),Daily 00 21,Completed,Completed,Completed,In Progress,,,,,Done,,,,2026-05-13
121,,P4,dragon_data_mekanik,Dummy,Cloudera,dragon_data_mekanik,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_data_mekanik.py,SKIP (Orchestration),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
10,dragon,P4,dragon_datamekanik,,Cloudera,dragon_datamekanik,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_datamekanik.py,,Daily 00 21 * * *,Completed,Completed,Completed,In Progress,,,,,,,,,
122,,P4,dragon_datamekanik,Duplicate?,Cloudera,dragon_datamekanik,,opr_ast_so2w_wh_dm,(cek isi DAG),,L3_CLOUDERA_DRAGON_HSO,-,-,L3,so2w_dragon_datamekanik.py,dragon_datamekanik.py,SKIP (DAG paused),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,,,,,
11,dragon,P2,dragon_datarevenue,,Cloudera,dragon_datarevenue,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_datarevenue.py,,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
123,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
124,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingpart_detail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
125,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingpart_header,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
126,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingservice_detail,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
127,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,check_star_billingservice_header,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
128,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_star_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
129,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_union_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
130,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_contextual,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
131,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_direct_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
132,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,pcd_h3_upload_file_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
133,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
134,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,datarevenue_transformation_synapse,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
135,,P2,dragon_datarevenue,-,Cloudera,dragon_datarevenue,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_datarevenue.py,-,—,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
12,dragon,P1,dragon_leads_funnel_management,,Cloudera,dragon_leads_funnel_management,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_leads_funnel_management.py,,Daily 00 21,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
136,,P1,dragon_leads_funnel_management,Dummy,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
137,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_sap_ustk2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
138,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_astranet_ringterritory_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
139,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_leadsfunnelcrmh1_star,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
140,,P1,dragon_leads_funnel_management,Sensor/External,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,check_finish_depedencies_funnelleadstosales,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
141,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_LeadsProspect,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
142,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_LeadsNpfu,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
143,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_LeadsSpk,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
144,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_temp1,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
145,,P1,dragon_leads_funnel_management,Transform/SQL (Hive),Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,funnelleadstosales_temp2,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
146,,P1,dragon_leads_funnel_management,Dummy,Cloudera,dragon_leads_funnel_management,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leads_funnel_management.py,SKIP (DAG paused),Daily 00 21,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
13,dragon,P3,dragon_leadtimesalesheader_fromspk,,Cloudera,dragon_leadtimesalesheader_fromspk,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_leadtimesalesheader_fromspk.py,,Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
147,,P3,dragon_leadtimesalesheader_fromspk,Dummy,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
148,,P3,dragon_leadtimesalesheader_fromspk,Transform DBT,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,leadtimesalesheader_fromspk_star,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
149,,P3,dragon_leadtimesalesheader_fromspk,Transform DBT,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,leadtimesalesheader_fromspk_union,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
150,,P3,dragon_leadtimesalesheader_fromspk,Dummy,Cloudera,dragon_leadtimesalesheader_fromspk,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_leadtimesalesheader_fromspk.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
14,dragon,P2,dragon_marketsharedata,,Cloudera,dragon_marketsharedata,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_marketsharedata.py,,Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
151,,P2,dragon_marketsharedata,Dummy,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,start,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
152,,P2,dragon_marketsharedata,Sensor/External,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,check_astranet_marketsharedata_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,Airflow (ExternalTaskSensor),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
153,,P2,dragon_marketsharedata,Sensor/External,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,check_astranet_marketsharedatatype_file,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,Airflow (ExternalTaskSensor),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
154,,P2,dragon_marketsharedata,Transform DBT,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,marketsharedata,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,NEED INPUT (DBT/Dataform/BQ),Daily 00 21 * * *,Completed,Completed,Completed,Done,,,,,Done,,,,2026-05-13
155,,P2,dragon_marketsharedata,Dummy,Cloudera,dragon_marketsharedata,,opr_ast_so2w_wh_dm,finish,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,-,dragon_marketsharedata.py,SKIP (Orchestration),Daily 00 21 * * *,Completed,Completed,Completed,Skip,,Skip,,,Done,,,,2026-05-13
15,dragon,P2,dragon_monitoring_bku,,Cloudera,dragon_monitoring_bku,,,,,L3_CLOUDERA_DRAGON_HSO,-,-,L3,,dragon_monitoring_bku.py,,Daily 00 21,Completed,Completed,Completed,Done,,Completed,,,Done,,,,2026-05-13
